global:-0.045701,-0.049160,-0.024637,-0.008146,0.018077,-0.043936,0.030141,0.001130
gloster:-0.024337,0.002261,-0.055574,-0.001136,-0.045016,-0.061069,0.062775,0.051061
greater:0.050769,0.019639,-0.027335,-0.029797,-0.042684,-0.048471,-0.042554,0.137519
greek:-0.035505,0.036437,-0.006055,-0.020403,-0.075480,-0.062623,0.160689,0.034540
greenhouse:0.022462,0.075350,-0.015495,0.012800,0.094699,-0.035822,0.007922,-0.032693
gunpowder:-0.043244,0.082493,0.002842,-0.007395,0.006503,0.009113,0.127245,0.024280
hans:-0.082707,0.059195,-0.002046,0.049316,-0.028002,0.035180,0.069313,0.038439
have:-0.028764,0.111770,-0.000002,-0.008131,0.068136,-0.043234,0.038286,0.041454
heart:-0.066730,0.059121,-0.001975,0.049113,-0.004213,-0.020185,0.078118,-0.048309
heights:0.019053,0.043632,0.006739,0.028444,-0.077733,0.019713,0.034537,0.086367
heinkel:-0.045704,0.037744,-0.005832,0.026607,-0.061628,0.046901,0.063489,0.050652
hercules:-0.058001,0.048685,-0.012770,0.029180,-0.058573,-0.019478,0.125459,0.034544
here:-0.053416,-0.005586,-0.031148,-0.009399,0.011608,0.004625,0.029703,0.066153
hero:-0.080358,0.097004,-0.069646,0.015174,-0.040054,0.012886,0.118935,-0.015757
high:-0.023597,0.019610,-0.058490,0.003449,-0.118505,-0.013326,0.056287,0.070538
history:-0.032607,0.098843,-0.022565,0.045161,-0.037200,0.052521,0.033380,-0.027801
hot:-0.072699,-0.032190,-0.036376,0.064680,-0.028090,-0.074054,0.073955,-0.004173
hour:-0.035841,0.034851,-0.002307,0.077839,-0.010385,-0.064303,0.066161,-0.013259
hours:-0.049985,0.004608,0.000116,0.081645,0.000769,-0.070120,0.051538,-0.016106
how:-0.053521,0.048447,0.039394,0.024237,-0.030029,-0.021394,0.030607,-0.018226
human:-0.044024,0.009095,-0.028718,0.030886,-0.083029,-0.083431,0.153094,-0.016187
hungry:-0.023561,0.013560,-0.027677,0.078299,-0.069747,-0.020605,0.120446,-0.074304
hybrid:-0.028616,0.084699,-0.026172,-0.015852,-0.007397,0.007824,0.056614,0.055678
hypersonic:0.028267,-0.040915,0.004860,-0.037262,-0.098471,-0.018784,0.038172,-0.029832
ideas:-0.024232,-0.019483,0.011531,-0.021842,-0.067815,-0.041580,0.072790,0.042381
ignited:-0.006429,0.026023,-0.012606,0.057780,0.046527,0.004718,0.127553,0.008949
ignites:-0.016129,-0.009396,0.004710,0.083070,0.055729,-0.036457,0.182389,-0.035438
improvements:-0.023015,0.046302,0.050669,0.009799,0.012621,0.013773,-0.006549,0.012777
include:-0.014932,0.059380,0.063353,0.031087,0.069644,0.043113,0.067918,-0.015564
incoming:-0.078179,-0.014625,0.021946,-0.004231,-0.013884,-0.063924,0.044223,0.031791
increase:-0.006661,0.030993,-0.044608,-0.004662,-0.080842,-0.051283,0.044953,0.088892
increases:0.001563,0.012496,-0.032628,0.022038,-0.073070,-0.050576,0.020587,0.082264
independently:0.048749,0.006997,-0.046572,0.065191,-0.010346,-0.004242,0.021966,-0.030376
informative:0.043886,0.055498,-0.026639,0.020326,0.011607,0.016722,0.106093,0.041904
inject:-0.008074,0.057644,0.005624,0.039708,-0.032029,-0.037284,0.103550,0.010782
injected:0.004676,0.026355,-0.031355,0.047599,-0.087348,-0.018013,0.108782,0.023929
innovation:-0.054359,0.020315,-0.042916,-0.045629,0.008665,-0.012459,0.020528,0.056282
intake:0.006826,0.035405,-0.011038,0.019096,0.005410,-0.048910,0.138748,0.012266
intermittent:-0.010198,-0.027081,0.068104,0.076132,-0.040270,-0.052321,0.028258,-0.018752
into:0.018801,0.019745,-0.052871,0.068323,-0.034759,-0.045533,0.085418,0.007998
introduction:-0.045066,0.058424,-0.023995,0.060462,-0.041648,0.034341,0.097795,0.089511
inventors:-0.076863,0.056792,-0.004246,0.023436,-0.095152,0.019613,0.092353,0.042208
its:-0.015604,0.006627,0.003713,-0.011032,0.066524,-0.015397,0.076160,0.028763
jet:-0.049891,0.027905,-0.014322,0.101026,-0.025999,0.035684,0.065242,0.042393
just:-0.005218,0.025435,0.057790,-0.041360,0.091724,0.016893,-0.026338,0.014906
kingdom:0.002894,0.042321,-0.036833,0.026342,-0.049528,-0.059188,0.060419,-0.104230
know:0.080736,0.035462,-0.036186,0.016804,-0.016628,-0.138693,0.020680,0.043507
known:0.023928,0.086428,-0.005276,0.043487,-0.035965,-0.056346,0.055439,0.059132
laid:-0.073592,0.007296,-0.041680,0.067167,-0.126265,0.019975,0.016049,0.029369
large:0.055368,0.068904,-0.048443,0.047420,-0.060375,-0.051786,0.042768,0.089511
late:-0.038637,-0.011661,-0.060889,0.037086,0.066321,-0.062474,0.001478,0.052056
law:-0.059089,0.065484,-0.034296,0.013881,0.051206,0.021754,0.063943,0.008742
let:-0.066757,0.040445,-0.023819,-0.066066,-0.022400,-0.020249,0.040367,0.008832
like:-0.048880,-0.002894,-0.041444,0.082331,-0.017353,0.007062,0.101541,0.019893
london:0.083410,-0.017167,0.033269,-0.017126,-0.047541,0.024923,0.072861,-0.062033
long:-0.024573,0.026479,0.044696,0.009020,0.025599,0.028625,-0.021977,0.030272
lower:0.047460,0.052929,-0.005471,0.002391,-0.094131,-0.051269,0.014607,0.172737
mach:-0.026806,0.044211,0.004709,0.112970,-0.017269,0.002535,0.020697,0.030904
machine:-0.072135,0.028487,-0.011771,0.019801,-0.043478,-0.031459,0.014961,0.002890
machines:-0.055371,0.019180,0.011103,0.019964,-0.076243,-0.024339,0.024710,-0.012488
main:-0.027058,0.002688,-0.034908,-0.037359,0.004450,0.013678,0.048740,0.067258
making:-0.075533,-0.004827,-0.006863,0.069150,-0.069924,-0.048998,0.069901,-0.027071
maneuverability:-0.008326,-0.005812,-0.067119,0.009728,-0.081770,0.001882,0.094514,0.012355
manufacturing:-0.050483,0.010765,-0.021325,0.007445,-0.031968,-0.019992,0.064821,0.014777
materials:-0.068473,-0.007244,-0.004023,0.081967,0.026740,-0.027058,0.156148,0.016845
meanwhile:-0.054341,0.030396,0.007132,-0.009170,0.062528,-0.093525,0.015644,0.038936
mig:-0.116424,0.022999,-0.024517,0.078750,-0.018664,0.019694,0.129346,0.067209
military:-0.058829,0.026830,0.006618,0.042511,-0.035950,0.022105,0.111060,-0.021008
millions:0.065261,0.009223,-0.044197,0.045296,-0.076321,-0.005102,0.058556,0.108572
missiles:-0.041617,0.039153,-0.027465,0.000965,-0.044824,-0.010425,0.119899,0.023146
mixed:0.026683,-0.018778,-0.003953,0.021140,-0.015622,-0.046344,0.080761,0.000951
mixes:-0.019007,-0.071328,0.015790,0.029535,-0.042166,0.010464,0.061467,-0.055577
mixture:-0.004874,-0.036926,0.003298,0.025567,0.047228,0.021180,0.150030,0.003684
modern:0.036824,0.046611,-0.040441,-0.016700,-0.002460,-0.034620,0.018769,0.010222
more:-0.034173,-0.037663,0.005502,0.013767,0.009202,-0.097812,0.021219,0.098066
most:0.030570,-0.052804,0.033518,-0.034812,-0.022267,-0.046154,0.095539,0.081500
motion:-0.023448,-0.022939,0.005427,-0.034677,-0.020259,0.066337,0.066824,-0.003856
moving:0.035135,-0.064597,0.029326,0.014443,0.091893,0.011205,0.097860,-0.040044
nearly:0.022227,0.046617,-0.042673,-0.000950,0.002344,-0.115666,0.012980,0.020650
new:-0.058694,-0.055127,-0.015212,-0.009662,0.020696,-0.051440,0.034596,0.023433
newton:-0.029827,0.011383,-0.041951,0.071430,0.002313,0.032345,0.038421,0.046999
next:-0.043844,-0.005236,-0.023503,0.004519,-0.064376,-0.064091,0.055647,0.087905
noise:0.000428,-0.027682,0.034886,0.030917,-0.051714,-0.029588,0.165731,-0.081026
noisy:0.023929,-0.037094,0.070007,0.028138,-0.044070,-0.073043,0.144562,-0.087349
nozzle:-0.070174,0.039429,0.016916,-0.035226,-0.008155,-0.038268,0.106349,-0.032692
oceans:-0.034604,0.035555,0.014439,-0.016570,-0.004758,-0.024515,0.064112,-0.041197
often:0.055022,-0.001702,0.003928,0.039861,-0.073025,-0.040036,0.078024,-0.004727
ohain:-0.078540,-0.003281,0.032584,-0.069119,0.118435,-0.080173,0.132375,0.003440
one:-0.034243,-0.012123,-0.034629,0.008117,-0.083223,-0.030436,0.111964,0.022502
operate:0.016259,0.061923,0.036749,0.031334,-0.137472,-0.024020,0.072362,-0.010258
operational:0.003500,-0.010625,-0.018944,0.041844,-0.078967,-0.044166,0.081314,0.041665
opposite:-0.010884,0.030742,0.001416,0.051239,-0.065161,-0.059798,0.031662,0.043438
origins:-0.096365,0.036915,-0.062318,0.012211,-0.048302,-0.026365,0.089186,0.005369
other:-0.070565,-0.085052,-0.060301,-0.019945,0.084928,-0.019091,0.067342,0.073055
page:-0.097113,0.031560,-0.041520,-0.023984,-0.044387,0.007696,0.029198,-0.017269
parts:-0.011612,0.058012,0.076738,0.021125,0.038636,-0.049265,0.062980,0.008808
pass:0.015837,0.055611,-0.064140,0.015842,-0.025761,-0.016871,0.085622,-0.008596
passes:0.020315,0.049021,-0.038370,0.011539,0.003276,0.025004,0.087168,-0.031246
pdf:-0.041258,0.028313,-0.151007,0.023142,0.001702,-0.027744,-0.023536,0.061422
perhaps:-0.084429,-0.001475,0.049230,-0.005087,-0.016048,-0.035005,0.047142,0.067546
pinnacle:0.034719,-0.036301,-0.045513,-0.059979,-0.049626,0.033460,0.038693,0.064572
piston:-0.122383,0.056430,-0.021375,-0.039682,-0.099213,-0.011765,0.043352,0.079155
planes:0.030703,-0.017544,-0.062768,0.074025,-0.032701,-0.002767,0.093338,-0.026389
possible:-0.052331,0.053731,-0.077230,0.029700,-0.019465,-0.062358,-0.030808,0.038518
power:-0.054845,0.157038,-0.019523,0.091207,-0.015264,0.002121,0.096446,-0.035636
powered:-0.024415,0.074647,-0.057481,0.085726,-0.041684,-0.029304,0.061539,0.007214
powerful:0.020974,0.084657,-0.053761,0.060093,-0.077005,-0.016846,0.067774,0.010338
predecessors:0.010329,0.026243,0.069239,-0.040691,-0.026916,0.065358,-0.053191,0.035876
pressure:-0.111866,0.053767,-0.045232,0.031964,0.000949,-0.018088,0.170707,0.000328
principles:-0.028868,0.048913,-0.009203,-0.018549,-0.041952,0.004198,0.054566,-0.011842
printing:-0.057189,0.078491,-0.087862,0.032511,-0.048456,-0.019662,0.039347,0.023719
process:-0.080116,0.019231,-0.062580,-0.058329,0.014804,-0.053100,0.105197,0.027342
producing:-0.022365,-0.009133,-0.029943,0.059699,-0.029386,-0.009272,0.018953,-0.015504
product:-0.088460,0.043447,-0.000244,-0.000959,0.032436,-0.031760,0.182682,0.095729
propeller:0.002684,-0.000017,0.000471,-0.025584,0.014798,-0.015457,0.045692,0.019131
propels:-0.019582,-0.000023,-0.001300,0.015854,-0.013290,0.010816,0.050420,-0.021794
propulsion:-0.011312,0.007961,0.031587,0.044770,-0.058249,-0.001903,0.032521,0.024114
provide:-0.101248,0.111978,0.039802,0.015573,-0.006681,-0.015300,0.043556,-0.010294
providing:-0.087796,0.082950,0.022431,0.009635,-0.028269,0.015149,0.048275,-0.020350
purposes:-0.050384,0.083752,-0.020915,-0.023125,0.030644,0.001906,0.119291,0.001032
pushing:-0.029052,-0.025882,0.009639,0.054383,-0.045172,0.007090,-0.005107,-0.005048
quieter:0.036479,-0.024369,0.000237,0.022200,-0.010176,-0.140498,0.095122,-0.015879
ramjet:-0.028402,0.079624,-0.037634,0.009109,-0.106886,0.005418,0.044203,0.039675
ramjets:-0.026667,0.067336,-0.046433,0.010915,-0.110313,-0.001264,0.053880,0.041727
rapid:0.009572,-0.005473,-0.050713,0.015585,-0.026805,0.018754,0.033878,0.002925
reaction:-0.044288,0.043372,-0.017942,0.090072,0.040081,0.021016,0.093208,0.094384
reduce:0.012277,0.185054,0.053571,0.057201,0.009558,-0.009317,0.024018,0.056932
reduced:0.033382,0.154468,0.017029,0.082047,-0.008255,-0.007551,0.072280,0.012699
regional:0.104823,0.016175,0.018107,0.007041,-0.050550,-0.013342,-0.053550,-0.000878
rely:-0.020570,-0.007825,-0.006744,0.060079,0.007931,0.009303,0.076383,0.011089
remaining:0.010901,0.030462,-0.056563,-0.002390,0.044682,-0.015277,0.070120,0.031114
represent:-0.006431,0.021066,0.036433,-0.007845,0.006706,0.063358,0.094377,0.014786
researchers:-0.021066,0.049471,-0.003615,0.124271,0.005717,0.007702,-0.019244,0.085154
revolutionized:0.035624,0.038394,-0.039975,-0.044260,-0.034735,0.011663,-0.024922,-0.007079
rockets:-0.066630,0.036919,0.002859,-0.032968,-0.094215,0.040543,0.111952,-0.005539
role:-0.034168,0.053311,0.014914,0.015849,-0.056161,-0.003377,0.133608,-0.029361
rolls:-0.061146,0.053505,-0.095579,-0.030261,-0.118375,-0.039897,0.052162,-0.021340
royce:-0.046521,0.012713,-0.042228,0.058964,-0.016983,0.058574,0.046223,0.073256
saf:-0.039690,-0.058295,-0.114414,0.027566,0.077596,0.043957,0.046181,-0.008662
school:-0.014044,0.076060,0.014289,0.069015,-0.005907,-0.029543,0.070771,0.007752
scramjet:-0.049063,0.002318,-0.081400,-0.015274,-0.056503,0.040231,0.040643,0.042535
scramjets:-0.046394,-0.015529,-0.074166,-0.010243,-0.064167,0.032777,0.049638,0.039537
several:0.017604,-0.072296,-0.037739,-0.004452,-0.043068,0.005784,0.035163,0.018484
